mid,bid,created_at,text_preview,video_title,reposts,comments,attitudes,video_url,duration_sec,thumbnail,is_collab,partner,category
4795835706248836,LEd7IqdBG,2022-07-27T05:29:57+00:00,目光所及，皆为空投！ 视线锁定，圈定好物！ #727空投雨# 逛京东，搜【空投节】，抢空投赢好礼！更有爆款电竞装备低至5折等超级福利，快来和鸡仔一起集结吧！@京,和平精英的微博视频,11,74,373,"https://f.video.weibocdn.com/o0/YN5v5v43lx07XVwapOU801041200JzBD0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1772610818&ssig=hf%2BoIm9DMO&KID=unistore,video",46.508,https://wx4.sinaimg.cn/orj480/007KbAWFly1h4knwodxqgj31hc0u0q7r.jpg,1,京东,Brand
5173058840299374,PuEAQ1fSC,2025-06-02T04:00:01+00:00,#和平精英最终圣卫者##和平粉色机甲在漫展的含金量#和平精英全套机甲变身神装「最终圣卫者·帕修斯」国漫首秀3米巨型机甲点燃特种兵们的热情，粉海女团胜利之舞MVP,和平精英的微博视频,218,263,372,"https://f.video.weibocdn.com/u0/ewPeSlHqgx08oHyLREcM01041200nibb0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1772608870&ssig=NRzuREqJE4&KID=unistore,video",23.267,https://wx1.sinaimg.cn/orj480/007KbAWFgy1i1zwh2bi54j30u0140b29.jpg,0,,
4952365968393785,NlYhezdBD,2023-10-02T04:05:20+00:00,#电影坚如磐石# 主演 @孙艺洲 祝贺中国电竞国家集训队获得杭州亚运会电子竞技项目（和平精英亚运版本）金牌，为国争光，中国力量坚如磐石！#和平精英亚运 #亚运电,和平精英的微博视频,102,120,372,"https://f.video.weibocdn.com/u0/lFNXqUnKgx0893uBfNhK0104120064dc0E010.mp4?label=mp4_720p&template=720x964.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1772609322&ssig=TMSHUbJvTH&KID=unistore,video",21.478,https://wx3.sinaimg.cn/orj480/007KbAWFgy1higrpyzl99j30go0m8wrf.jpg,0,,
4951715352414773,NlHlRa8bX,2023-09-30T09:00:01+00:00,#和平精英天文漫游##同好哔哔机# 浪漫的另一种表达式 经历千山万水只为了来到TA的面前 特种兵们还记得在游戏中「与TA让人难忘的回忆」吗？来评论区把你们的故事,和平精英的微博视频,104,114,372,"https://f.video.weibocdn.com/u0/9Ux4nbqBgx088VUKiMm401041200ptZs0E010.mp4?label=mp4_720p&template=1036x720.25.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1772609328&ssig=7MRdhJbixU&KID=unistore,video",26.097,https://wx3.sinaimg.cn/orj480/007KbAWFgy1hiba2ul2fnj30u00gvtkn.jpg,0,,
4951360509575554,Nly7wEb2q,2023-09-29T09:30:00+00:00,#和平精英天文漫游##同好哔哔机# 谁还不是掌上明珠呢 中秋月圆人团圆，看鸡仔和小白裙花式打卡月亮哇~ 特种兵们也快叫上你的游戏搭子，一块去打卡「掌上明珠」呀，,和平精英的微博视频,114,130,372,"https://f.video.weibocdn.com/u0/QFoN1JOpgx088VUvV8MM010412003NgU0E010.mp4?label=mp4_720p&template=1028x720.25.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1772609335&ssig=jaI2vpQTBN&KID=unistore,video",12.281,https://wx4.sinaimg.cn/orj480/007KbAWFgy1hiba1hvdhlj30u00gvdvi.jpg,0,,
4938578901337132,NgbC25BQE,2023-08-25T03:00:27+00:00,#和平精英# 【新版本爆料第二弹】新武器AA12-G霰弹枪即将上线，快来和鸡仔一起看看吧~ 和平精英的微博视频,和平精英的微博视频,114,117,372,"https://f.video.weibocdn.com/u0/3J4LzJpbgx0884MnkOyA010412009MpY0E010.mp4?label=mp4_720p&template=1036x720.25.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1772609507&ssig=4TwEbE6JRD&KID=unistore,video",20.385,https://wx1.sinaimg.cn/orj480/007KbAWFgy1hh8rnqg17sj30u00gvnag.jpg,0,,
4834966069839767,MeFCSFhLV,2022-11-12T05:00:03+00:00,#和平精英# 好想和你一起跨越所有打卡点 从山谷到雨林，从沙漠到海岛，每一处都有我们~ 特种兵和你的队友「一起去过哪些地方」呢，欢迎到评论区分享你们的合影~ #,和平精英的微博视频,101,144,372,"https://f.video.weibocdn.com/o0/yfxUi4QFlx080H7RPvUI01041200lO3o0E010.mp4?label=mp4_720p&template=1036x720.25.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1772610496&ssig=TyUuz72Sug&KID=unistore,video",25.052,https://wx4.sinaimg.cn/orj480/007KbAWFgy1h811rook8kj30u00gvgwe.jpg,0,,
4790794122956567,LC5Y8cp8z,2022-07-13T07:36:30+00:00,#和平精英# 【盯上你啦】第43期 安全系统全面优化升级！再也不怕被盗号了！ 新赛季来袭！为了更好地维护大家的帐号安全、打击违规行为，安全系统进行了多项优化更新,和平精英的微博视频,103,1054,372,"https://f.video.weibocdn.com/o0/jWEgsor3lx07XAlAglk401041202hRU30E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1772610863&ssig=jjoNTK8UKH&KID=unistore,video",279.799,https://wx4.sinaimg.cn/crop.0.6.1920.1067/007KbAWFgy1h45bfgayroj31hc0u011a.jpg,0,,
4923373596969918,N9O3ltfc2,2023-07-14T04:00:00+00:00,和平精英 × 索尼克联动正式上线啦！ 索尼克游戏制作组的创意总监星野一幸先生也为此次联动送来了祝福，让我们一起来看看吧~ 刺猬小队，精彩历险 这个夏天，让我们和,和平精英的微博视频,105,140,371,"https://f.video.weibocdn.com/u0/7fDuVwMugx086YfdyEkM01041200aR9C0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1772609720&ssig=G6tAvsQTUU&KID=unistore,video",28.326,https://wx3.sinaimg.cn/orj480/007KbAWFgy1hfv3bnlaj5j31hc0u0tf6.jpg,1,索尼克,Game
4873048530358562,MuEkd1vhg,2023-02-25T07:06:09+00:00,#和平精英# 超体对抗冷知识科普时间 喜欢玩幻影猎手的特种兵们快来学习一下~ 特种兵们都学会了吗，快来一起说说「玩超体对抗还有什么小技巧」呢？#和平精英新春园林,和平精英的微博视频,103,131,371,"https://f.video.weibocdn.com/o0/4z1HmBcJlx083qgC0fDO010412007kbS0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1772610138&ssig=8TLDyfYi%2B5&KID=unistore,video",25.819,https://wx1.sinaimg.cn/orj480/007KbAWFly1hbfnbk27s5j30u01hcad6.jpg,0,,
4799421851634597,LFIpP6Ret,2022-08-06T03:00:01+00:00,#和平精英# 细数新版本中的狠人行为 不过鸡仔我可没那么狠，就说第一个行为我是如何都做不到的！ 特种兵们在视频中的狠人行为里「中了几条」呢？来和鸡仔说说你的故事,和平精英的微博视频,100,153,371,"https://f.video.weibocdn.com/o0/spgMOYW9lx07Y6fLNyJG01041200cmf20E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1772610773&ssig=wNX2uEKO07&KID=unistore,video",19.225,https://wx4.sinaimg.cn/orj480/007KbAWFgy1h4sg0eiy9tj30u01hctew.jpg,0,,
5195896826366750,PEeIiqIhw,2025-08-04T04:30:01+00:00,#和平精英地铁逃生##地铁逃生周年版本##地铁逃生摸金搜打撤# 地铁逃生周年庆伴随空投节火热来袭！全新周年专属福利道具登场，空投节福利加码惊喜翻倍！ 福利不停，,和平精英的微博视频,210,221,370,"https://f.video.weibocdn.com/u0/cd1chBuFgx08qllx2btC010412015VSJ0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1772608767&ssig=Xbp8mMXXg3&KID=unistore,video",76.811,https://wx4.sinaimg.cn/orj480/007KbAWFgy1i41ocr27q5j31hc0u0x6p.jpg,1,Metro Exodus,Game
5148936932430654,Pkx4xack6,2025-03-27T14:28:10+00:00,#和平精英2025村镇赛##婺源油菜花##和平精英# 谁懂啊家人们，在婺源花海打卡温暖明媚的春日，转身竟然捡到了一个巨大空投箱！特种兵猜猜空投箱里装的是什么物资,和平精英的微博视频,311,330,370,"https://f.video.weibocdn.com/u0/zN5ncWqAgx08n0Hoi8pW01041200kIQk0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1772609002&ssig=LSirah9zuT&KID=unistore,video",12.725,https://wx4.sinaimg.cn/orj480/007KbAWFgy1hzvwbe01obj30u00gv456.jpg,0,,
4954554052905972,NmTcpcbYw,2023-10-08T05:00:00+00:00,#和平精英天文漫游##同好哔哔机# 恨自己的肌肉记忆 怎么就控制不住自己的手呢！ 特种兵们在游戏对战时还有过哪些「下意识的行为」呢？来评论区分享给鸡仔吧~ 晒图,和平精英的微博视频,116,121,370,"https://f.video.weibocdn.com/u0/my91gOXXgx089d2deUUU01041200hqPm0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1772609307&ssig=5450MfQjcr&KID=unistore,video",35.896,https://wx4.sinaimg.cn/orj480/007KbAWFgy1hinov3850vj30u01hc75y.jpg,0,,
4927435361749668,NbvIA7las,2023-07-25T09:00:00+00:00,#和平精英##浪游一夏# 那些年游戏中偷偷做过的事2.0 难怪鸡仔上次换载具的时候被“偷”了呢，原来是这么一回事！ 特种兵们在「游戏中有过哪些小“心机”行为」呢,和平精英的微博视频,117,143,370,"https://f.video.weibocdn.com/u0/0nvMhETxgx0879FMdNx6010412015yK80E010.mp4?label=mp4_720p&template=1036x720.25.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1772609675&ssig=twFgGEP8FW&KID=unistore,video",51.639,https://wx4.sinaimg.cn/orj480/007KbAWFgy1hg3ddcq8buj30u00gv18n.jpg,0,,
4922346835808581,N9nlhon4N,2023-07-11T08:00:01+00:00,#和平精英天空赛场##和平精英# 动力鞋+金腰带组合，新赛季保命必备！ 和平精英的微博视频,和平精英的微博视频,121,154,370,"https://f.video.weibocdn.com/u0/yXRCfBKfgx086RRZKnEA01041200yXqO0E010.mp4?label=mp4_720p&template=1044x720.25.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1772609729&ssig=Vn6dSAjT%2BE&KID=unistore,video",42.004,https://wx2.sinaimg.cn/orj480/007KbAWFgy1hfqgyflxpsj30u00gvdr8.jpg,0,,
4887874690354129,MAS1n1u7L,2023-04-07T05:00:01+00:00,#和平精英##和平营地三周年#  喜营三周年，感恩同行！ 祝和平营地3岁生日快乐！ 和平精英的微博视频,和平精英的微博视频,101,141,370,"https://f.video.weibocdn.com/o0/G0c0A2cWlx084tA8jieQ01041200xjNU0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1772610066&ssig=wSIMddGeTf&KID=unistore,video",95.223,https://wx2.sinaimg.cn/orj480/007KbAWFgy1hcqzjqt2b3j31hc0u0aia.jpg,0,,
4860756027774844,MpuxAwCAI,2023-01-22T09:00:08+00:00,#你相信游戏里能遇到意中人吗# 团圆鼓蹦床战术之钓鱼新玩法 看敌人蹦蹦跳跳一个个投入鸡仔的怀抱 除了利用团圆鼓蹦床抵达高处架枪，特种兵们快来说说「团圆鼓蹦床还有,和平精英的微博视频,104,118,370,"https://f.video.weibocdn.com/o0/W6iIv7R5lx082x7polAI01041200jQdL0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1772610219&ssig=RRiPbFsubI&KID=unistore,video",30.927,https://wx4.sinaimg.cn/orj480/007KbAWFly1haboeopezgj30sq12bkjf.jpg,0,,
5176712916634955,PwbEvrQ3p,2025-06-12T06:00:01+00:00,#和平精英夏日海豚岛##和平精英夏日焕新# #和平精英歼灭模式# 特种兵们体验歼灭模式，有机会挑战【歼灭大师】徽章，获得永久称号。还能参加连胜挑战积累奖杯，获得,和平精英的微博视频,217,278,369,"https://f.video.weibocdn.com/u0/azydYpjpgx08oXR3R2RG01041200CoFy0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1772608854&ssig=gUGCbM1iz4&KID=unistore,video",71.657,https://wx1.sinaimg.cn/orj480/007KbAWFgy1i2bpoab6irj31hc0u0kjm.jpg,0,,
5159273002180517,PoRXC99fD,2025-04-25T03:00:01+00:00,#和平精英破刃行动##和平精英全新突变团竞##和平精英# 突变团竞3.0模式全面升级！紫锈外泄，基地沦陷。突变全面进化，战斗迫在眉睫！全新角色，全新地图，全新天,和平精英的微博视频,210,257,369,"https://f.video.weibocdn.com/u0/MzHVxrlZgx08nJ4TWflS01041201W96d0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1772608942&ssig=1fq%2FMunuJ3&KID=unistore,video",124.9,https://wx2.sinaimg.cn/orj480/007KbAWFgy1i0s292zgr0j30u00gv790.jpg,0,,
4858928964048884,MoJ0IgZiA,2023-01-17T08:00:02+00:00,#和平精英##次元大赏# 打卡？捧杯？鸡仔全部都要！ 看极光、冰滑梯、玩滑板，极寒模式是懂打卡人的~ 特种兵们快点「带上队友一起打卡极寒模式」吧~别忘了在评论区,和平精英的微博视频,103,125,369,"https://f.video.weibocdn.com/o0/WnLMfzMzlx082pVHFS4E01041200pKNm0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1772610251&ssig=KpBjP%2BGVaJ&KID=unistore,video",62.136,https://wx3.sinaimg.cn/orj480/007KbAWFgy1ha6gl4c7ncj30u01hcn05.jpg,0,,
4851651002772729,MlFG4bDjr,2022-12-28T06:00:00+00:00,#和平精英##次元大赏# 锦绣画团圆已经上线这么久了~ 鸡仔必须要给大家安利一波新春园林上分点位了 最后一个位置绝佳，特种兵们快一起去游戏中「尝试新的上分点位」,和平精英的微博视频,109,127,369,"https://f.video.weibocdn.com/o0/YTSd60BVlx081T7oZyCk01041200Syj40E010.mp4?label=mp4_720p&template=1028x720.25.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1772610331&ssig=0FiUnsmvF2&KID=unistore,video",56.724,https://wx4.sinaimg.cn/orj480/007KbAWFgy1h9iol2wx21j30u00gv4en.jpg,0,,
4836876152214632,MftjF9i7S,2022-11-17T11:30:02+00:00,#四级包爆料时刻#丨#和平精英# 【龙行耀世 惊破长空】 闪光银龙视频版爆料来啦！ 这身作战服成为了她的标志性特征，身手敏捷的她犹如一条银色游龙，灵敏的穿梭在赛,和平精英的微博视频,1,43,369,"https://f.video.weibocdn.com/o0/Hdy3YkdMlx080QXLQaSs010412009MtZ0E010.mp4?label=mp4_720p&template=1560x720.25.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1772610472&ssig=eJSTFOrLoc&KID=unistore,video",14.348,https://wx3.sinaimg.cn/orj480/007KbAWFgy1h886gcdwkaj31hc0okgp9.jpg,0,,
4965833374699636,NrCCRjIAA,2023-11-08T08:00:00+00:00,#和平精英天文漫游# 可不要说鸡仔没有教你们报点了！ 这些楼型报点可要记牢了喔~ 下次不许再说我在这个尖尖楼，圆圆楼了！特种兵们在「报点上还有哪种叫法」呢？评论,和平精英的微博视频,122,313,368,"https://f.video.weibocdn.com/u0/ef3a1YVigx089ZkfeAti010412009aUd0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1772609212&ssig=f7PBaLyNeo&KID=unistore,video",18.295,https://wx4.sinaimg.cn/orj480/007KbAWFgy1hjmowxwascj30u01hcjuz.jpg,0,,
4952787412583173,Nm9eZaQ05,2023-10-03T08:00:00+00:00,#和平精英天文漫游##同好哔哔机# 虫洞装置制造器多种打开方式 原本鸡仔想做心理玩家无奈却是萌新玩家 特种兵在使用虫洞装置制造器时是「哪种类型的玩家」呢？分享在,和平精英的微博视频,113,136,368,"https://f.video.weibocdn.com/u0/e0HY1Y03gx088XhSKmlq01041200DetS0E010.mp4?label=mp4_720p&template=1036x720.25.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1772609320&ssig=S6VLOkKF8e&KID=unistore,video",57.305,https://wx2.sinaimg.cn/orj480/007KbAWFgy1hic9yhf7ghj30u00gvwsg.jpg,0,,
4938672849028971,Nge3yBSQz,2023-08-25T09:13:46+00:00,#和平精英# 【新版本爆料第四弹】新载具G49敞篷跑车即将上线，一键开关敞篷特种兵们心动了吗~ 和平精英的微博视频,和平精英的微博视频,113,130,368,"https://f.video.weibocdn.com/u0/Gje8z1vugx0885eHIhXq01041200U1xX0E010.mp4?label=mp4_720p&template=1028x720.25.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1772609503&ssig=je1z7oBd11&KID=unistore,video",49.643,https://wx4.sinaimg.cn/orj480/007KbAWFgy1hh93jdqji1j30u00gvwsv.jpg,0,,
4863217211546569,Mqwzf6ukF,2023-01-29T04:00:00+00:00,#新年第一局鸡##和平精英新春会# 美女舞见化身海岛小黄鸭，重现新春晚会经典舞蹈。 但是好像哪里有些怪......怪可爱的！(*内容来自UP主投稿) 和平精英的,和平精英的微博视频,98,135,368,"https://f.video.weibocdn.com/o0/7P7iJE0Ilx082y15nxOo010412021n6U0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1772610212&ssig=w2gHUcvXRM&KID=unistore,video",154.272,https://wx4.sinaimg.cn/orj480/007KbAWFly1hacb2i182jj31hc0u0q7r.jpg,1,小黄鸭,IP
4856014766080039,MnvcopvH9,2023-01-09T07:00:01+00:00,#和平精英##次元大赏# 当鸡仔拥有一个光子鸡观战小队 被“小队友”跟随，连周围的气氛都可爱了起来了呢 特种兵们「使用全新观战系统」了吗？战败之后还可以变成光子,和平精英的微博视频,112,138,368,"https://f.video.weibocdn.com/o0/xs7WjXrUlx082dhRQ5rW01041200zeq60E010.mp4?label=mp4_720p&template=1044x720.25.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1772610280&ssig=4NtlekqoSU&KID=unistore,video",37.499,https://wx4.sinaimg.cn/orj480/007KbAWFgy1h9xasvgqspj30u00gvtiw.jpg,0,,
5169419862673624,Pt7VwbdwY,2025-05-23T03:00:01+00:00,#和平精英##和平精英六周年# 清凉一夏，和平“顶瓜瓜”！5月23日起免费全新套装“顶瓜瓜”上线和平精英，完成游戏任务即可领取~！ 和平精英的微博视频,和平精英的微博视频,212,270,367,"https://f.video.weibocdn.com/u0/RK8OBP6Rgx08orVCWaeQ01041200bC4j0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1772608880&ssig=qiYqPXHTz6&KID=unistore,video",24.149,https://wx2.sinaimg.cn/orj480/007KbAWFgy1i1okmg12ncj30ez0k00uy.jpg,0,,
4954961743184336,Nn3NYdmog,2023-10-09T08:00:01+00:00,#和平精英天文漫游##同好哔哔机# 新版本上分点位 蹲点的时候也要注意对手喔！ 在新版本中特种兵们还有「哪些上分点位」呢？评论区说出你的上分点位让鸡仔也学习一下,和平精英的微博视频,123,124,367,"https://f.video.weibocdn.com/u0/Em4K8cM1gx089d2hmZsc01041200FxAQ0E010.mp4?label=mp4_720p&template=1036x720.25.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1772609307&ssig=3Beg7%2FDfAQ&KID=unistore,video",48.715,https://wx4.sinaimg.cn/orj480/007KbAWFgy1hinow0okcvj30u00gvws6.jpg,0,,
4919877934515550,N8l7biWHs,2023-07-04T12:29:29+00:00,#和平精英##和平精英天空赛场##和平精英SS23赛季# 现已开启，和鸡仔一起向绝世王牌发起冲锋吧！ 和平精英的微博视频,和平精英的微博视频,120,143,367,"https://f.video.weibocdn.com/u0/xps95kSwgx086KrI2QGQ01041200yQyZ0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1772609746&ssig=0eA3Adssr7&KID=unistore,video",107.902,https://wx3.sinaimg.cn/orj480/007KbAWFgy1hfl38534ftj30u01hc42k.jpg,0,,
4916911013367106,N75VPe7Wa,2023-06-26T08:00:00+00:00,#和平精英##热游夏日巡回# 山地自行车的几种用处 简单的山地自行车也是助力击杀敌人的好帮手呢 这几个山地自行车的用处特种兵们都学会了吗？有其他的「载具用法」都,和平精英的微博视频,101,128,367,"https://f.video.weibocdn.com/u0/2lwpWqCrgx086pe41c1W01041200EzAy0E010.mp4?label=mp4_720p&template=1028x720.25.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1772609778&ssig=hHBAH39wIp&KID=unistore,video",42.514,https://wx1.sinaimg.cn/orj480/007KbAWFgy1hf5p888qm4j30u00gvapa.jpg,0,,
4866131427594626,MrKnAvRHY,2023-02-06T05:00:03+00:00,#和平精英# 游戏等待时，大家会做什么呢？ 社交达人鸡仔一定要在广场与对手们来一波舞蹈互动呀~ 严阵以待or蹦蹦跳跳？特种兵们「在游戏等待时会做些什么」呢？快来,和平精英的微博视频,100,130,367,"https://f.video.weibocdn.com/o0/ovM25QnPlx082UcJ5t4Q01041200990X0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1772610195&ssig=ggI2Qgoxw2&KID=unistore,video",32.181,https://wx4.sinaimg.cn/orj480/007KbAWFly1hasekq5w32j30u01hcq8a.jpg,0,,
4849129383009013,MkC4WcCMt,2022-12-21T07:00:00+00:00,#和平精英# 遥控车的进阶玩法，教你一招灭队 体积小且操作灵活，轻松探测敌人位置 特种兵们在游戏时「使用过遥控车」吗？快来说说游戏中炫彩机师的遥控车还有哪些玩法,和平精英的微博视频,93,135,367,"https://f.video.weibocdn.com/o0/rDO1q2zFlx081IVfVyyQ01041200PHen0E010.mp4?label=mp4_720p&template=1028x720.25.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1772610364&ssig=Fw6JS8KBKg&KID=unistore,video",39.914,https://wx2.sinaimg.cn/orj480/007KbAWFgy1h9bah3z0ldj30u00gvtnw.jpg,0,,
4788987253757155,LBkXPfLph,2022-07-08T07:56:39+00:00,#和平精英# 刚枪圣地创乐园怎么能少得了鸡仔呢 跟着鸡仔学会这些上分点位即可快人一步哦 特种兵们在创乐园「还有其他上分点位」没？一起来唠一唠叭~ #暑你最游趣#,和平精英的微博视频,105,123,367,"https://f.video.weibocdn.com/o0/aoMFlfzPlx07Xs3HDhS001041200rbs80E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1772610882&ssig=yJMAp9DBNu&KID=unistore,video",60.091,https://wx2.sinaimg.cn/large/007KbAWFly1h3zb5fsiwaj30u01hc0vr.jpg,0,,
4765810381294320,LrC1M5qI8,2022-05-05T09:00:01+00:00,【追光】 #在PEL赛场追光# #伞兵想成为爷爷那样的人# #诚c说要有面对挫折的勇气# 青年的五月，PEL选手们带来了首次演讲，他们将通过自己的家庭故事，传递,和平精英的微博视频,107,139,367,"https://f.video.weibocdn.com/o0/H1gjkQpJlx07VNYxrVGE01041201fScd0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1772611099&ssig=mZLO9jXgv%2B&KID=unistore,video",236.378,https://wx2.sinaimg.cn/crop.0.0.1604.892/007KbAWFgy1h1xbfdn3f8j318k0ovjw7.jpg,0,,
4920195153921730,N8tmPgsdI,2023-07-05T09:30:00+00:00,#和平精英# | #和平精英天空赛场#  快来兑换全新“SLR-彩虹符号”枪皮肤吧~ 和平精英的微博视频,和平精英的微博视频,116,151,366,"https://f.video.weibocdn.com/u0/FP0bbz5Mgx086LIOGaNi010412007zRq0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1772609742&ssig=55WKD0Hb3w&KID=unistore,video",35.061,https://wx3.sinaimg.cn/orj480/007KbAWFgy1hfm0jaah6ej30u01hcn08.jpg,0,,
4918399476175186,N7IEzpUrM,2023-06-30T10:34:37+00:00,#和平精英# 【盯上你啦】第65期新赛季 持续整治游戏环境 新赛季，八倍镜依旧给大家重新整治了游戏环境，特别是对游戏内组队大厅的骚扰情况，也是更新了处罚规则。 ,和平精英的微博视频,102,142,366,"https://f.video.weibocdn.com/u0/Y3FqBfcpgx086E0rSLJS01041200TsOW0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1772609758&ssig=MkuOOtQNz0&KID=unistore,video",84.96,https://wx1.sinaimg.cn/orj480/007KbAWFgy1hfgf3sw5qtj31hc0u0b29.jpg,0,,
4913936417163827,N5Qy5u3DB,2023-06-18T03:00:01+00:00,#和平精英#   新版本你一定要知道的设置与功能优化~ 和平精英的微博视频,和平精英的微博视频,103,104,366,"https://f.video.weibocdn.com/u0/mHRlfjzWgx086hMvBZQc01041200oDwi0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1772609818&ssig=4LioNRIXr%2F&KID=unistore,video",58.141,https://wx1.sinaimg.cn/orj480/007KbAWFgy1hf0banxx02j30u01hc40q.jpg,0,,
4899108714184705,MFAgLhyDf,2023-05-08T05:00:00+00:00,#和平精英# 不是吧！不会有人现在还不会上桥顶吧？ 没错，这说的就是鸡仔本仔了！ 一波失误操作直接“落水成盒”，特种兵们知道「如何上桥顶」吗？快来帮帮鸡仔吧！#,和平精英的微博视频,105,123,366,"https://f.video.weibocdn.com/o0/tq4hfyw7lx085gWdwCqA01041200jIXb0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1772609944&ssig=Wk8CC6Y4OK&KID=unistore,video",23.59,https://wx3.sinaimg.cn/orj480/007KbAWFgy1hdqr7ko5cmj30u01hcq7j.jpg,0,,
4890132060050441,MBOKi0d7z,2023-04-13T10:30:00+00:00,#四级包爆料时刻# | #和平精英冒险列车# 【海风熹微 梦境奇缘】星海奇缘视频版爆料来袭~ 三人因为对海洋的热爱结缘，共同的爱好成为她们之间紧密的联系。她们常,和平精英的微博视频,111,169,366,"https://f.video.weibocdn.com/o0/29ewcUgplx084Dnz2boQ01041200dO8d0E010.mp4?label=mp4_720p&template=960x720.25.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1772610052&ssig=hg%2FKHD%2FtSC&KID=unistore,video",22.128,https://wx2.sinaimg.cn/orj480/007KbAWFgy1hcy3djwwxlj30mi0cndp3.jpg,0,,
4848374421651862,Mkirg6VIW,2022-12-19T05:00:02+00:00,#和平精英# 当鸡仔学习了身法自信去刚枪 然而 … 有点身法，但不多 特种兵们在练习身法时「有什么好的技巧没」？评论区分享给鸡仔学习下嘛~ 更多有趣的视频内容，,和平精英的微博视频,93,113,366,"https://f.video.weibocdn.com/o0/EUz7oUfLlx081E1wJlDO01041200fAqd0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1772610374&ssig=jmSBmJY7eD&KID=unistore,video",26.004,https://wx4.sinaimg.cn/orj480/007KbAWFly1h97qnhmlmsj30k00zkjsl.jpg,0,,
