video_id,title,published_at,duration,view_count,like_count,comment_count,is_collab,collab_partner,collab_category,collab_region,collab_summary,collab_confidence,classification_method,youtube_url
CmqGl6CZgNQ,PUBG MOBILE x TRANSFORMERS | Voice Pack Available Now,2025-08-02T00:00:40+00:00,PT1M28S,10774,211,11,True,TRANSFORMERS,Movie,Global,Collaboration with TRANSFORMERS,0.85,rule,https://www.youtube.com/watch?v=CmqGl6CZgNQ
ztUbgvsxXtU,PUBG MOBILE | PMWC Smash Rule Theme Song - SMASH!,2025-08-01T18:58:11+00:00,PT2M15S,153276,101,7,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=ztUbgvsxXtU
PegNyoI1R_k,[EN] 2025 PMWC at EWC Grand Finals D1 | PUBG MOBILE WORLD CUP at ESPORTS WORLD CUP,2025-08-01T16:01:49+00:00,PT5H26M10S,299976,4816,57,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=PegNyoI1R_k
PZCNcZfqMvA,PUBG MOBILE | Air Drop Carnival Has Been EXTENDED,2025-08-01T02:00:35+00:00,PT23S,713894,702,14,True,TENDED,IP,Global,Collaboration with TENDED,0.85,rule,https://www.youtube.com/watch?v=PZCNcZfqMvA
7qrs8VVYzwQ,PUBG MOBILE | Bow Down to the Dravion X-Suit,2025-07-31T20:01:02+00:00,PT1M10S,12623,706,43,True,-Suit,IP,Global,Collaboration with -Suit,0.85,rule,https://www.youtube.com/watch?v=7qrs8VVYzwQ
SHgEOmlIOO8,PUBG MOBILE | New Tiger Buddy and 3 Buddy Sets Available Now,2025-07-30T23:50:23+00:00,PT48S,11696,186,29,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=SHgEOmlIOO8
VIkYTHxW-1E,[EN] 2025 PMWC at EWC Survival Stage D2 | PUBG MOBILE WORLD CUP at ESPORTS WORLD CUP,2025-07-30T16:10:03+00:00,PT5H18M28S,277939,4949,77,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=VIkYTHxW-1E
Bgdej2081VA,[EN] 2025 PMWC at EWC Survival Stage D1 | PUBG MOBILE WORLD CUP at ESPORTS WORLD CUP,2025-07-29T15:52:07+00:00,PT5H22M28S,258021,4517,38,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=Bgdej2081VA
gPPUthKSiQg,PUBG MOBILE | World of Wonder Creator Documentary,2025-07-28T18:31:29+00:00,PT5M44S,949824,87,20,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=gPPUthKSiQg
kxnFASsuCD4,PUBG MOBILE | Metro Royale Advanced Tips - Honor and Ranking,2025-07-28T03:01:07+00:00,PT1M53S,6463,94,7,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=kxnFASsuCD4
1gWDuBE5_YQ,PUBG MOBILE | Introducing the Nyxen Sinistra Set,2025-07-27T16:08:23+00:00,PT13S,10258,210,15,True,en Sinistra Set,IP,Global,Collaboration with en Sinistra Set,0.85,rule,https://www.youtube.com/watch?v=1gWDuBE5_YQ
v5-7-Qz5eFE,[EN] 2025 PMWC at EWC Group Stage Day 3 | PUBG MOBILE WORLD CUP at ESPORTS WORLD CUP,2025-07-27T15:48:13+00:00,PT5H10M26S,243923,4987,130,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=v5-7-Qz5eFE
3DCXLr7Vbtw,PUBG MOBILE | Do a Kick Flip with the new Cosmic Hoverboard,2025-07-27T13:11:28+00:00,PT28S,14715,488,12,True,the new Cosmic Hoverboard,IP,Global,Collaboration with the new Cosmic Hoverboard,0.85,rule,https://www.youtube.com/watch?v=3DCXLr7Vbtw
_CFSs79B78k,PUBG MOBILE | Metro Royale Advanced Tips - Honor and Ranking,2025-07-26T21:30:37+00:00,PT1M59S,4187,69,3,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=_CFSs79B78k
XR5iS_WgHjw,[EN] 2025 PMWC at EWC Group Stage Day 2 | PUBG MOBILE WORLD CUP at ESPORTS WORLD CUP,2025-07-26T16:18:52+00:00,PT5H39M30S,182615,3503,32,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=XR5iS_WgHjw
2PoOAGJqASQ,PUBG MOBILE | Step into the Ring and claim the Splinterstar Boxer Set,2025-07-26T03:00:46+00:00,PT1M45S,1802,30,6,True,er Set,IP,Global,Collaboration with er Set,0.85,rule,https://www.youtube.com/watch?v=2PoOAGJqASQ
1xmnM-XFZc4,​PUBG MOBILE | Master the new ASM Abakan,2025-07-26T02:00:31+00:00,PT54S,8268,288,7,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=1xmnM-XFZc4
8ZCTXZa6SjY,PUBG MOBILE | Predict the 2025 PMWC for Rewards,2025-07-25T23:56:56+00:00,PT2M27S,2846,86,6,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=8ZCTXZa6SjY
2Ja4iUjM2-0,PUBG MOBILE | 2025 PMWC Format Explanation,2025-07-25T23:00:41+00:00,PT2M9S,4875,82,5,True,planation,IP,Global,Collaboration with planation,0.85,rule,https://www.youtube.com/watch?v=2Ja4iUjM2-0
49ybY1Axq8o,🎙️ Optimus Prime’s Voice Joins the Battle in PUBG MOBILE’s TRANSFORMERS Crossover,2025-07-25T20:31:28+00:00,PT3M55S,267664,2117,8,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=49ybY1Axq8o
EHukoOBYQX8,🎬 You Answered the Signal of Cybertron | PUBG MOBILE x TRANSFORMERS,2025-07-25T20:00:43+00:00,PT1M3S,155281,1405,18,True,TRANSFORMERS,Movie,Global,Collaboration with TRANSFORMERS,0.85,rule,https://www.youtube.com/watch?v=EHukoOBYQX8
UcoiNSienGM,[EN] 2025 PMWC at EWC Group Stage Day 1 | PUBG MOBILE WORLD CUP at ESPORTS WORLD CUP,2025-07-25T16:48:28+00:00,PT5H58M42S,99079,2417,33,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=UcoiNSienGM
qq-TxOUIvyo,PUBG MOBILE | New Pulsar Legionnaire Set Available Now,2025-07-24T22:52:41+00:00,PT1M20S,163022,167,12,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=qq-TxOUIvyo
W-BEOMtnZrc,"PUBG MOBILE | Air Drop Carnival Is Here! Win Phones, Merch & More!",2025-07-24T20:00:54+00:00,PT1M46S,413063,315,52,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=W-BEOMtnZrc
KxHP2DPuqug,PUBG MOBILE | Ranked Arena Available Now,2025-07-23T21:57:25+00:00,PT9S,27417,666,32,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=KxHP2DPuqug
xho0qJUXRko,PUBG MOBILE: Cyber Clash | $5K USD Prize and MASSIVE UC Giveaway!,2025-07-23T02:31:52+00:00,PT2H34M56S,14343,421,9,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=xho0qJUXRko
jpm6CbXGga0,PUBG MOBILE | The 2025 PMWC Esports Outfit is here!,2025-07-22T22:00:40+00:00,PT49S,8204,164,30,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=jpm6CbXGga0
1vnnLc5OUPc,PUBG MOBILE | Air Drop Carnival Has Returned,2025-07-20T16:30:50+00:00,PT1M25S,68682,900,33,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=1vnnLc5OUPc
YfMjB4UcslU,PUBG MOBILE | Metro Royale Advanced Tips - Backpack Management,2025-07-19T17:01:00+00:00,PT2M11S,4583,66,9,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=YfMjB4UcslU
c3s84P3gKmw,PUBG MOBILE | Metro Royale Advanced Tips - Special Tactical Items,2025-07-19T13:36:13+00:00,PT2M22S,5662,91,5,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=c3s84P3gKmw
hS1OEH0x60s,PUBG MOBILE x TRANSFORMERS | TRANSFORMERS Showdown Event,2025-07-19T00:30:41+00:00,PT1M58S,4133,110,10,True,TRANSFORMERS,Movie,Global,Collaboration with TRANSFORMERS,0.85,rule,https://www.youtube.com/watch?v=hS1OEH0x60s
hARPcnQKtaY,PUBG MOBILE Academy | Vehicle Combat,2025-07-18T22:15:36+00:00,PT1M56S,4826,88,8,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=hARPcnQKtaY
OdJPN1YE-is,PUBG MOBILE Academy | Battle Situation - Special Items,2025-07-18T20:45:51+00:00,PT1M57S,1618,36,4,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=OdJPN1YE-is
Vy1L8LRJzlw,PUBG MOBILE | First Animal Mecha Style Set Coming Soon,2025-07-18T05:36:27+00:00,PT1M13S,264474,5671,31,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=Vy1L8LRJzlw
-Jg9lnaOvFk,PUBG MOBILE X TRANSFORMERS | Collaboration Items Available Now!,2025-07-18T00:00:35+00:00,PT48S,5054816,2520,45,True,TRANSFORMERS,Movie,Global,Collaboration with TRANSFORMERS,0.85,rule,https://www.youtube.com/watch?v=-Jg9lnaOvFk
dZHThhfnKxI,PUBG MOBILE x TheVovkaCom | Constructing the Thunder Judge Sword,2025-07-17T22:02:47+00:00,PT19M47S,2450,71,3,True,TheVovkaCom,IP,Global,Collaboration with TheVovkaCom,0.85,rule,https://www.youtube.com/watch?v=dZHThhfnKxI
bRNE5xQAlb0,PUBG MOBILE | Brand New Social Lobby Experience,2025-07-16T22:15:24+00:00,PT51S,86422,348,31,True,perience,IP,Global,Collaboration with perience,0.85,rule,https://www.youtube.com/watch?v=bRNE5xQAlb0
EalfQUnQFj4,PUBG MOBILE | The Home Parking Lot Is Here!,2025-07-15T18:30:18+00:00,PT33S,65851,387,30,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=EalfQUnQFj4
v6leg5Ru61w,PUBG MOBILE X TRANSFORMERS Collaboration Items Coming Soon In 07/18!,2025-07-15T00:01:02+00:00,PT1M38S,2041210,1471,169,True,TRANSFORMERS,Movie,Global,Collaboration with TRANSFORMERS,0.85,rule,https://www.youtube.com/watch?v=v6leg5Ru61w
nqE-Q2EMPaI,PUBG MOBILE x TRANSFORMERS | Which Side are you On?,2025-07-14T13:07:17+00:00,PT18S,35424,922,44,True,TRANSFORMERS,Movie,Global,Collaboration with TRANSFORMERS,0.85,rule,https://www.youtube.com/watch?v=nqE-Q2EMPaI
tVkBgzVG_QU,PUBG MOBILE | World of Wonder Version 3.9 Brings Exciting New Features,2025-07-13T21:00:42+00:00,PT1M1S,2161310,196,12,True,citing New Features,IP,Global,Collaboration with citing New Features,0.85,rule,https://www.youtube.com/watch?v=tVkBgzVG_QU
XRJfFV8PAAw,PUBG MOBILE | PUBG MOBILE Can Really Do Everything,2025-07-12T16:35:30+00:00,PT3M16S,1010495,3073,76,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=XRJfFV8PAAw
zl49CqqRa7o,PUBG MOBILE | The Mummies are Back!,2025-07-11T20:00:45+00:00,PT20S,2408323,35423,59,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=zl49CqqRa7o
IIF8_fMdP5g,PUBG MOBILE | Welcome to the Astro Den 👊,2025-07-11T03:30:33+00:00,PT38S,98287,187,30,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=IIF8_fMdP5g
8JaBLz_gg-Y,PUBG MOBILE | Metro Royale Version 3.9 - Zombie Uprising Strategy,2025-07-10T21:49:06+00:00,PT3M34S,5207,143,27,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=8JaBLz_gg-Y
qwBcnV3az24,PUBG MOBILE | It’s a Wrap! The Mummy Sets are BACK!,2025-07-10T07:00:46+00:00,PT1M28S,634530,1358,60,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=qwBcnV3az24
T10NokrJ6N0,PUBG MOBILE | DEV TALK - TRANSFORMERS VERSION,2025-07-10T00:51:25+00:00,PT6M44S,10469,269,21,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=T10NokrJ6N0
MNghRCc_j_E,PUBG MOBILE | The Zombies Have Risen in Metro Royale Chapter 27,2025-07-09T03:01:39+00:00,PT1M3S,4400100,1434,64,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=MNghRCc_j_E
XDmFBQFFF6o,PUBG MOBILE | V3.9 CLASSIC MODE UPDATES,2025-07-08T09:30:44+00:00,PT2M11S,33910,812,126,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=XDmFBQFFF6o
l9657-nhiXI,PUBG MOBILE | V3.9 STRATEGY - COSMIC HOVERBOARD,2025-07-08T09:00:42+00:00,PT1M8S,7311,121,17,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=l9657-nhiXI
HwKAANw7v7s,PUBG MOBILE | V3.9 STRATEGY - THEMED AREAS,2025-07-08T08:30:29+00:00,PT2M6S,6881,275,42,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=HwKAANw7v7s
wFfZyrA6yN0,PUBG MOBILE x TRANSFORMERS | Officially LIVE in Version 3.9!,2025-07-08T07:12:36+00:00,PT1M37S,7430153,5469,235,True,TRANSFORMERS,Movie,Global,Collaboration with TRANSFORMERS,0.85,rule,https://www.youtube.com/watch?v=wFfZyrA6yN0
0RKN1HFkAA4,PUBG MOBILE | Metro Royale Chapter 27 Arrives July 9!,2025-07-05T22:20:42+00:00,PT4M23S,16135,193,26,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=0RKN1HFkAA4
uLDCVgy1DZ4,PUBG MOBILE | PDP Mummy Series Return,2025-07-05T04:16:28+00:00,PT1M15S,1744129,2331,185,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=uLDCVgy1DZ4
PaJzDdJqo14,PUBG MOBILE | New RP A14 and Victory Dance Coming Soon,2025-07-03T23:51:25+00:00,PT1M13S,26754,676,141,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=PaJzDdJqo14
ZJWDU2nMC9U,PUBG MOBILE x TRANSFORMERS | Optimus Prime has Landed,2025-07-03T20:11:05+00:00,PT25S,131699,6068,100,True,TRANSFORMERS,Movie,Global,Collaboration with TRANSFORMERS,0.85,rule,https://www.youtube.com/watch?v=ZJWDU2nMC9U
6XYIlNZHl8A,PUBG MOBILE x TRANSFORMERS | New Themed Mode Coming in Version 3.9,2025-07-02T01:00:40+00:00,PT30S,1823173,1793,135,True,TRANSFORMERS,Movie,Global,Collaboration with TRANSFORMERS,0.85,rule,https://www.youtube.com/watch?v=6XYIlNZHl8A
QoJ8_LIMAf8,PUBG MOBILE x TRANSFORMERS | Call Forth the Cybertron Signal,2025-07-01T18:30:29+00:00,PT21S,44959,1355,50,True,TRANSFORMERS,Movie,Global,Collaboration with TRANSFORMERS,0.85,rule,https://www.youtube.com/watch?v=QoJ8_LIMAf8
sPuRQYdobIY,PUBG MOBILE x TRANSFORMERS: The Signal of Cybertron has ARRIVED!,2025-06-30T22:30:36+00:00,PT42S,140575,1974,126,True,TRANSFORMERS,Movie,Global,Collaboration with TRANSFORMERS,0.85,rule,https://www.youtube.com/watch?v=sPuRQYdobIY
dORnQxrt2-I,PUBG MOBILE | Get Ready for World of Wonder Version 3.9,2025-06-30T20:01:00+00:00,PT2M58S,433735,281,23,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=dORnQxrt2-I
jiAnNkwNDso,PUBG MOBILE | See What’s New in Classic Mode Version 3.9,2025-06-28T20:00:55+00:00,PT56S,234388,2171,369,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=jiAnNkwNDso
2Orm7Mxx6ng,PUBG MOBILE | Upgraded Hub Invites More Fun,2025-06-28T13:35:21+00:00,PT51S,347846,556,41,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=2Orm7Mxx6ng
fTnsFOpVC6M,PUBG MOBILE | Ranked Arena Coming July 24,2025-06-28T01:00:39+00:00,PT43S,129250,4016,67,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=fTnsFOpVC6M
sGQynifTSBc,PUBG MOBILE | Battle Weary Damage Effects on Spectral Byte Gilt Set,2025-06-27T19:15:42+00:00,PT1M16S,10222,270,18,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=sGQynifTSBc
08UHP0dZYUE,PUBG MOBILE | Gilt Set Spectral Byte is Now Available,2025-06-26T19:15:31+00:00,PT39S,235662,448,29,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=08UHP0dZYUE
USHmtQ8b7mA,PUBG MOBILE x TRANSFORMERS | Enter the Astro Den,2025-06-26T01:01:06+00:00,PT28S,70660,431,28,True,TRANSFORMERS,Movie,Global,Collaboration with TRANSFORMERS,0.85,rule,https://www.youtube.com/watch?v=USHmtQ8b7mA
HS1UJczIRzc,PUBG MOBILE | Upgradable Spectral Byte - PP-19 Bizon Coming Soon,2025-06-25T18:30:37+00:00,PT13S,11794,314,14,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=HS1UJczIRzc
ayOWrecULnc,PUBG MOBILE x TRANSFORMERS | Experience the Cosmic Hoverboard,2025-06-25T01:00:42+00:00,PT32S,135791,694,34,True,TRANSFORMERS,Movie,Global,Collaboration with TRANSFORMERS,0.85,rule,https://www.youtube.com/watch?v=ayOWrecULnc
yAonBXU9g-g,PUBG MOBILE x Attack On Titan | Fight Like Levi in the Battlegrounds,2025-06-24T23:00:47+00:00,PT22S,16865,652,20,True,Attack on Titan,Anime,Global,Collaboration with Attack on Titan,0.85,rule,https://www.youtube.com/watch?v=yAonBXU9g-g
WtzN1LuSUdg,PUBG MOBILE | The Global Train Tour Recap,2025-06-24T21:08:29+00:00,PT55S,238861,427,18,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=WtzN1LuSUdg
JSASrO0JjdE,PUBG MOBILE | Dominate the Cyberspace with the Spectral Byte Gilt Set,2025-06-24T20:00:46+00:00,PT20S,8308,290,9,True,the Spectral Byte Gilt Set,IP,Global,Collaboration with the Spectral Byte Gilt Set,0.85,rule,https://www.youtube.com/watch?v=JSASrO0JjdE
cvFDQNX0LNQ,PUBG MOBILE x TRANSFORMERS | Coming Soon,2025-06-24T02:00:32+00:00,PT11S,11955,326,24,True,TRANSFORMERS,Movie,Global,Collaboration with TRANSFORMERS,0.85,rule,https://www.youtube.com/watch?v=cvFDQNX0LNQ
YAe0sY08dpI,PUBG MOBILE x TRANSFORMERS | Optimus Prime vs Megatron,2025-06-24T01:00:33+00:00,PT32S,1119731,898,63,True,TRANSFORMERS,Movie,Global,Collaboration with TRANSFORMERS,0.85,rule,https://www.youtube.com/watch?v=YAe0sY08dpI
Bv0gA3b2Uys,PUBG MOBILE x Attack On Titan | Exclusive Collaboration Items Available Now,2025-06-23T19:15:27+00:00,PT30S,9443,463,42,True,Attack on Titan,Anime,Global,Collaboration with Attack on Titan,0.85,rule,https://www.youtube.com/watch?v=Bv0gA3b2Uys
1cUrhnC91Ag,PUBG MOBILE x TRANSFORMERS | Version 3.9 Preview - TRANSFORMERS Themed Mode,2025-06-23T02:00:38+00:00,PT29S,52078,825,46,True,TRANSFORMERS,Movie,Global,Collaboration with TRANSFORMERS,0.85,rule,https://www.youtube.com/watch?v=1cUrhnC91Ag
9EdCLPvyYTc,PUBG MOBILE x TRANSFORMERS | Battle of Fate,2025-06-23T01:00:34+00:00,PT46S,628741,2236,124,True,TRANSFORMERS,Movie,Global,Collaboration with TRANSFORMERS,0.85,rule,https://www.youtube.com/watch?v=9EdCLPvyYTc
Suu-EjQiLjc,PUBG MOBILE | New Outfits Coming?!,2025-06-18T20:53:27+00:00,PT25S,208170,368,13,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=Suu-EjQiLjc
tdy48UcvfQM,PUBG MOBILE | See What Rewards Await in the new Bonus Pass,2025-06-16T16:01:20+00:00,PT57S,8195,197,20,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=tdy48UcvfQM
sTM5fkRoUrg,PUBG MOBILE x Attack On Titan | Original Voice Packs Available Now,2025-06-16T02:00:43+00:00,PT38S,125668,1241,51,True,Attack on Titan,Anime,Global,Collaboration with Attack on Titan,0.85,rule,https://www.youtube.com/watch?v=sTM5fkRoUrg
CvhVFW9cIe4,PUBG MOBILE x TRANSFORMERS | Teaser 1,2025-06-16T01:00:25+00:00,PT22S,1159981,2040,161,True,TRANSFORMERS,Movie,Global,Collaboration with TRANSFORMERS,0.85,rule,https://www.youtube.com/watch?v=CvhVFW9cIe4
2dfjYAii-sE,PUBG MOBILE x Attack On Titan | Attack On Titan Themed Sets Available Now,2025-06-15T00:00:35+00:00,PT30S,108232,493,55,True,Attack on Titan,Anime,Global,Collaboration with Attack on Titan,0.85,rule,https://www.youtube.com/watch?v=2dfjYAii-sE
heIJpsiyHEQ,PUBG MOBILE x Attack On Titan | Unlock the Armin Arlert Character Set,2025-06-14T01:30:25+00:00,PT10S,82690,772,27,True,Attack on Titan,Anime,Global,Collaboration with Attack on Titan,0.85,rule,https://www.youtube.com/watch?v=heIJpsiyHEQ
3Hf17Y4VxNQ,PUBG MOBILE x Attack On Titan | Unlock the Armored Titan Character Set,2025-06-14T01:00:24+00:00,PT10S,59131,875,14,True,Attack on Titan,Anime,Global,Collaboration with Attack on Titan,0.85,rule,https://www.youtube.com/watch?v=3Hf17Y4VxNQ
sxRG9PYuDuk,PUBG MOBILE x Attack On Titan | Unlock the Eren Jaeger Character Set,2025-06-14T00:30:23+00:00,PT11S,219010,1194,11,True,Attack on Titan,Anime,Global,Collaboration with Attack on Titan,0.85,rule,https://www.youtube.com/watch?v=sxRG9PYuDuk
GRYQa8t5ero,PUBG MOBILE | Get the Bonus Pass and Claim the Mythic Red-tier Set,2025-06-12T21:15:28+00:00,PT13S,18139,462,14,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=GRYQa8t5ero
5QgK76KsQG4,PUBG MOBILE | This Isn’t How You Ride Horseback?,2025-06-12T18:22:05+00:00,PT32S,372188,296,48,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=5QgK76KsQG4
2pZ8c-VOhuE,PUBG MOBILE x Attack On Titan | The Wings of Freedom are Calling,2025-06-12T00:00:30+00:00,PT17S,16401,847,23,True,Attack on Titan,Anime,Global,Collaboration with Attack on Titan,0.85,rule,https://www.youtube.com/watch?v=2pZ8c-VOhuE
QSCR_ClVKjw,PUBG MOBILE: Clockwork Cup | Who Won the $5K USD Prize?,2025-06-12T00:00:25+00:00,PT2M49S,4145,110,28,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=QSCR_ClVKjw
gR-YEtqGBAc,PUBG MOBILE | Behind the Scenes with the Clockwork Attendant,2025-06-11T02:28:29+00:00,PT38S,201323,302,16,True,the Clockwork Attendant,IP,Global,Collaboration with the Clockwork Attendant,0.85,rule,https://www.youtube.com/watch?v=gR-YEtqGBAc
DgQKk-tMtVI,PUBG MOBILE x Attack On Titan | Emote Like the Scout Regiment,2025-06-11T00:00:32+00:00,PT16S,12003,401,15,True,Attack on Titan,Anime,Global,Collaboration with Attack on Titan,0.85,rule,https://www.youtube.com/watch?v=DgQKk-tMtVI
nf68Ot2l0sk,"PUBG MOBILE x Attack On Titan | Armin Arlert, the Strategist we all need",2025-06-08T01:00:20+00:00,PT10S,534003,822,6,True,Attack on Titan,Anime,Global,Collaboration with Attack on Titan,0.85,rule,https://www.youtube.com/watch?v=nf68Ot2l0sk
6zGs3joZo2Q,"PUBG MOBILE x Attack On Titan | Levi, the Unbreakable Force",2025-06-08T00:00:26+00:00,PT10S,411824,668,8,True,Attack on Titan,Anime,Global,Collaboration with Attack on Titan,0.85,rule,https://www.youtube.com/watch?v=6zGs3joZo2Q
Yxl4LncJkFU,"PUBG MOBILE X ATTACK ON TITAN | Mikasa Ackerman, the Fearless Companion",2025-06-07T01:00:27+00:00,PT10S,118255,727,10,True,Attack on Titan,Anime,Global,Collaboration with Attack on Titan,0.85,rule,https://www.youtube.com/watch?v=Yxl4LncJkFU
NxHsFrcgO7I,"PUBG MOBILE x Attack On Titan | Eren Jaeger, the Unrelenting Spirit",2025-06-07T00:00:32+00:00,PT10S,575647,512,12,True,Attack on Titan,Anime,Global,Collaboration with Attack on Titan,0.85,rule,https://www.youtube.com/watch?v=NxHsFrcgO7I
CUFzsfOPqkY,PUBG MOBILE | Harness the Power of the Sun and Moon,2025-06-06T05:01:15+00:00,PT44S,165934,340,44,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=CUFzsfOPqkY
4NakLfFfipE,PUBG MOBILE | Celebrate The Early Summer Jubilee,2025-06-05T23:06:23+00:00,PT29S,290180,305,17,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=4NakLfFfipE
oCsWpzhO-tI,PUBG MOBILE | All Aboard the BanPan Express,2025-06-05T20:15:53+00:00,PT45S,3924,144,17,True,press,IP,Global,Collaboration with press,0.85,rule,https://www.youtube.com/watch?v=oCsWpzhO-tI
2cgkYfdMd0A,PUBG MOBILE | New Honor Series Sets: The Sun’s Ascendance and The Moon’s Luminance,2025-06-02T18:45:26+00:00,PT19S,44300,473,10,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=2cgkYfdMd0A
__tudSSwi8M,PUBG MOBILE | Turn Your Luck Into Wealth in Metro Royale,2025-05-31T13:37:30+00:00,PT38S,7305,158,17,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=__tudSSwi8M
fXG5N0NKUJk,PUBG MOBILE x Attack on Titan | The Scout Regiment has arrived!,2025-05-31T00:00:43+00:00,PT49S,411248,1001,62,True,Attack on Titan,Anime,Global,Collaboration with Attack on Titan,0.85,rule,https://www.youtube.com/watch?v=fXG5N0NKUJk
3YcIX1zAnMU,PUBG MOBILE | Earn Rewards in the WOW Challenge Contest,2025-05-30T21:30:42+00:00,PT2M20S,3713,84,10,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=3YcIX1zAnMU
5hVLsNLfMao,PUBG MOBILE | Become a Master of Firearms in WOW Challenge Contest,2025-05-30T19:15:27+00:00,PT35S,7808,296,5,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=5hVLsNLfMao
iW20IUZhr8Y,PUBG MOBILE | Early Summer Jubilee Checkpoint Arrives June 3,2025-05-30T03:47:23+00:00,PT35S,135382,694,14,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=iW20IUZhr8Y
yMsBWp75xHk,PUBG MOBILE | WOW STAR SHOW - 3AMERCO,2025-05-28T01:11:49+00:00,PT2M59S,2146,35,16,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=yMsBWp75xHk
njAJR-c7mZc,PUBG MOBILE | Noctum Sunder Gilt Set Has Returned,2025-05-27T18:30:38+00:00,PT42S,6277,150,18,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=njAJR-c7mZc
cVbAKHa6O5E,PUBG MOBILE | New Gilt Set Bloodbane Vesper Now Available,2025-05-27T05:00:36+00:00,PT44S,136741,432,19,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=cVbAKHa6O5E
CfIWKd-1Kvc,PUBG MOBILE | Begin the Crimson Hunt with Bloodbane Parasite - DP-28,2025-05-25T17:00:31+00:00,PT13S,12314,442,10,True,Bloodbane Parasite,IP,Global,Collaboration with Bloodbane Parasite,0.85,rule,https://www.youtube.com/watch?v=CfIWKd-1Kvc
mj6Sq0mUWVI,PUBG MOBILE | Gilt Set Bloodbane Vesper Coming Soon,2025-05-24T16:30:23+00:00,PT15S,44156,656,13,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=mj6Sq0mUWVI
